"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.78940051270E+03   1.76600000000E+03  2492-66-39  
   1.79025756836E+03   1.77600000000E+03  2492-71-6   
   1.79335205078E+03   1.77900000000E+03  2492-71-365 
   1.78747705078E+03   1.76900000000E+03  2491-56-3   
   1.79177465820E+03   1.77100000000E+03  2491-61-6   
   1.78889477539E+03   1.77900000000E+03  2491-66-39  
   1.79097192383E+03   1.78800000000E+03  2491-71-6   
   1.79407995605E+03   1.78900000000E+03  2491-71-365 
   1.78760717773E+03   1.77100000000E+03  2450-48-349 
   1.79834094238E+03   1.77700000000E+03  2450-55-354 
   1.80181420898E+03   1.77900000000E+03  2450-61-4   
   1.79658239746E+03   1.78500000000E+03  2450-66-39  
   1.79580541992E+03   1.79500000000E+03  2450-71-6   
   1.79853466797E+03   1.79600000000E+03  2450-71-365 
   1.78529882812E+03   1.76300000000E+03  2451-48-349 
   1.79527563477E+03   1.77100000000E+03  2451-55-355 
   1.79920495605E+03   1.77400000000E+03  2451-61-4   
   1.79531701660E+03   1.77800000000E+03  2451-66-27  
   1.79543762207E+03   1.78800000000E+03  2451-71-6   
   1.79857910156E+03   1.79000000000E+03  2451-71-365 
   1.76925463867E+03   1.72800000000E+03  2442-48-348 
   1.78210217285E+03   1.73800000000E+03  2442-56-23  
   1.78709912109E+03   1.74000000000E+03  2442-60-319 
   1.78791711426E+03   1.74800000000E+03  2442-66-26  
   1.79074060059E+03   1.76200000000E+03  2442-71-11  
   1.89574902344E+03   1.88300000000E+03  2452-12-171 
   1.86572326660E+03   1.83400000000E+03  2452-16-314 
   1.77332653809E+03   1.75600000000E+03  2452-32-85  
   1.75834802246E+03   1.74500000000E+03  2452-35-53  
   1.75538061523E+03   1.71900000000E+03  2390-42-351 
   1.76788012695E+03   1.72700000000E+03  2390-48-349 
   1.78007080078E+03   1.73600000000E+03  2390-55-355 
   1.78759509277E+03   1.75100000000E+03  2390-66-47  
   1.78777465820E+03   1.76200000000E+03  2390-71-6   
   1.78937585449E+03   1.76400000000E+03  2390-71-365 
   1.76498510742E+03   1.72400000000E+03  2303-42-351 
   1.77448620605E+03   1.73000000000E+03  2303-48-349 
   1.78536828613E+03   1.73800000000E+03  2303-55-355 
   1.79084033203E+03   1.74300000000E+03  2303-61-4   
   1.79267004395E+03   1.75200000000E+03  2303-66-47  
   1.79188684082E+03   1.76300000000E+03  2303-71-6   
   1.79317138672E+03   1.76500000000E+03  2303-71-365 
   1.78690478516E+03   1.73800000000E+03  2417-56-24  
   1.79143371582E+03   1.74300000000E+03  2417-61-54  
   1.78720959473E+03   1.73800000000E+03  2411-56-24  
   1.79171960449E+03   1.74300000000E+03  2411-61-54  
   1.77392871094E+03   1.72700000000E+03  2259-42-352 
   1.80197302246E+03   1.74500000000E+03  2259-56-3   
   1.84411914062E+03   1.83000000000E+03  2296-22-38  
   1.77603479004E+03   1.74100000000E+03  2296-42-352 
   1.79449804688E+03   1.75100000000E+03  2296-48-350 
   1.80466040039E+03   1.75900000000E+03  2296-55-354 
   1.80786779785E+03   1.76400000000E+03  2296-61-6   
   1.80246179199E+03   1.77200000000E+03  2296-66-39  
   1.80338635254E+03   1.78100000000E+03  2296-71-6   
   1.80654846191E+03   1.78200000000E+03  2296-71-365 
   1.80166699219E+03   1.77700000000E+03  2302-48-350 
   1.81131018066E+03   1.77700000000E+03  2302-55-354 
   1.81327343750E+03   1.78900000000E+03  2302-61-6   
   1.80507556152E+03   1.79000000000E+03  2302-66-32  
   1.80663171387E+03   1.79900000000E+03  2302-71-6   
   1.81010266113E+03   1.80000000000E+03  2302-71-365 
   1.78347485352E+03   1.77000000000E+03  2301-37-33  
   1.78960766602E+03   1.77900000000E+03  2301-42-352 
   1.80622521973E+03   1.79200000000E+03  2301-48-349 
   1.81590673828E+03   1.79700000000E+03  2301-55-354 
   1.80775439453E+03   1.80200000000E+03  2301-66-1   
   1.80942199707E+03   1.80900000000E+03  2301-71-6   
   1.81308178711E+03   1.81100000000E+03  2301-71-365 
   1.80500012207E+03   1.79000000000E+03  2440-55-354 
   1.80896203613E+03   1.79300000000E+03  2440-61-6   
   1.80039257812E+03   1.79600000000E+03  2440-65-342 
   1.80344189453E+03   1.80800000000E+03  2440-71-6   
   1.80692248535E+03   1.80900000000E+03  2440-71-365 
   1.88173486328E+03   1.88700000000E+03  2300-16-354 
   1.81429003906E+03   1.79800000000E+03  2300-48-350 
   1.82370800781E+03   1.80500000000E+03  2300-55-355 
   1.82508557129E+03   1.80900000000E+03  2300-61-6   
   1.81193627930E+03   1.80800000000E+03  2300-65-341 
   1.81339794922E+03   1.82000000000E+03  2300-71-7   
   1.81536584473E+03   1.82000000000E+03  2300-71-365 
   1.92141857910E+03   1.92800000000E+03  2220-12-311 
   1.88907446289E+03   1.89100000000E+03  2220-16-356 
   1.82417285156E+03   1.81000000000E+03  2220-48-350 
   1.83184802246E+03   1.81200000000E+03  2220-55-354 
   1.83412438965E+03   1.81500000000E+03  2220-61-7   
   1.81382629395E+03   1.81200000000E+03  2220-66-39  
   1.82283935547E+03   1.82700000000E+03  2220-71-7   
   1.82725366211E+03   1.82600000000E+03  2220-71-365 
   1.82943469238E+03   1.80600000000E+03  2222-55-354 
   1.83130261230E+03   1.81500000000E+03  2222-61-6   
   1.81473352051E+03   1.80900000000E+03  2222-65-341 
   1.82115808105E+03   1.82200000000E+03  2222-71-7   
   1.82541113281E+03   1.82100000000E+03  2222-71-365 
   1.83227917480E+03   1.81600000000E+03  2096-48-350 
   1.83917968750E+03   1.81800000000E+03  2096-55-354 
   1.84016308594E+03   1.82400000000E+03  2096-61-6   
   1.81977148438E+03   1.81400000000E+03  2096-65-343 
   1.82831286621E+03   1.82800000000E+03  2096-71-7   
   1.83353039551E+03   1.82700000000E+03  2096-71-365 
   1.92581628418E+03   1.91700000000E+03  2089-12-171 
   1.80761608887E+03   1.78800000000E+03  2089-42-352 
   1.82051000977E+03   1.79600000000E+03  2089-48-350 
   1.82889843750E+03   1.80100000000E+03  2089-55-354 
   1.82976232910E+03   1.80300000000E+03  2089-61-6   
   1.81709423828E+03   1.80300000000E+03  2089-66-55  
   1.82126928711E+03   1.80900000000E+03  2089-71-6   
   1.82552722168E+03   1.81000000000E+03  2089-71-365 
   1.81288317871E+03   1.79900000000E+03  2088-42-352 
   1.82550756836E+03   1.80700000000E+03  2088-48-350 
   1.83384179688E+03   1.81100000000E+03  2088-55-354 
   1.83409448242E+03   1.81300000000E+03  2088-61-6   
   1.81838183594E+03   1.81100000000E+03  2088-66-48  
   1.82485437012E+03   1.81800000000E+03  2088-71-6   
   1.82932019043E+03   1.81900000000E+03  2088-71-365 
   1.77333117676E+03   1.75100000000E+03  2620-61-53  
   1.76997644043E+03   1.75400000000E+03  2620-66-28  
   1.88373059082E+03   1.88900000000E+03  2630-1-86   
   1.85155493164E+03   1.85600000000E+03  2615-21-353 
   1.82589672852E+03   1.83300000000E+03  2615-27-20  
   1.78580798340E+03   1.80200000000E+03  2615-36-64  
   1.76727136230E+03   1.76600000000E+03  2615-42-350 
   1.76710314941E+03   1.75000000000E+03  2618-56-23  
   1.77185546875E+03   1.75100000000E+03  2618-61-53  
   1.77474914551E+03   1.75300000000E+03  2618-66-28  
   1.88994873047E+03   1.89000000000E+03  2616-1-109  
   1.89233813477E+03   1.88900000000E+03  2616-7-10   
   1.89129357910E+03   1.87800000000E+03  2616-10-319 
   1.77665283203E+03   1.75400000000E+03  2607-56-23  
   1.78099914551E+03   1.75100000000E+03  2607-61-53  
   1.78066516113E+03   1.75200000000E+03  2607-66-28  
   1.89227722168E+03   1.90300000000E+03  2578-2-305  
   1.89521179199E+03   1.89800000000E+03  2582-1-105  
   1.78395520020E+03   1.75700000000E+03  2577-56-23  
   1.78853332520E+03   1.75800000000E+03  2577-61-53  
   1.78609252930E+03   1.76000000000E+03  2577-66-28  
   1.78563024902E+03   1.75900000000E+03  2573-56-27  
   1.78342248535E+03   1.78000000000E+03  2553-33-188 
   1.78764501953E+03   1.76900000000E+03  2553-56-27  
   1.89819165039E+03   1.89400000000E+03  2574-1-107  
   1.90052075195E+03   1.89400000000E+03  2580-1-109  
   1.86131896973E+03   1.85700000000E+03  2571-21-354 
   1.79241064453E+03   1.81200000000E+03  2498-37-34  
   1.78510424805E+03   1.79700000000E+03  2498-42-350 
   1.79890563965E+03   1.77600000000E+03  2519-56-23  
   1.78855700684E+03   1.78100000000E+03  2507-48-300 
   1.79882373047E+03   1.78600000000E+03  2507-55-318 
   1.80325952148E+03   1.78600000000E+03  2507-60-313 
   1.79719006348E+03   1.79200000000E+03  2507-65-364 
   1.80460522461E+03   1.80700000000E+03  2507-71-350 
   1.78855700684E+03   1.78000000000E+03  2508-48-300 
   1.79882373047E+03   1.78200000000E+03  2508-55-318 
   1.80325952148E+03   1.78200000000E+03  2508-60-313 
   1.79719006348E+03   1.78800000000E+03  2508-65-364 
   1.80460522461E+03   1.80800000000E+03  2508-71-350 
   1.80912976074E+03   1.79500000000E+03  2448-56-25  
   1.81467761230E+03   1.79900000000E+03  2448-61-52  
   1.80653564453E+03   1.80300000000E+03  2448-66-20  
   1.83013769531E+03   1.81700000000E+03  2311-56-23  
   1.83541564941E+03   1.82200000000E+03  2311-61-53  
   1.81842126465E+03   1.82300000000E+03  2311-66-28  
   1.94810095215E+03   1.94800000000E+03  2084-2-305  
   1.82717712402E+03   1.81900000000E+03  2099-42-352 
   1.83851940918E+03   1.82400000000E+03  2099-48-365 
   1.84329003906E+03   1.82600000000E+03  2099-55-354 
   1.84543054199E+03   1.83700000000E+03  2099-61-7   
   1.81611730957E+03   1.82400000000E+03  2099-65-344 
   1.82702685547E+03   1.84000000000E+03  2099-71-365 
   1.81371191406E+03   1.82500000000E+03  2087-71-365 
   1.83796411133E+03   1.84400000000E+03  2110-71-365 
   1.79847521973E+03   1.85000000000E+03  2040-65-364 
   1.81454211426E+03   1.86400000000E+03  2040-71-365 
   1.82431127930E+03   1.83000000000E+03  2034-65-364 
   1.84803283691E+03   1.87600000000E+03  2034-71-12  
   1.85196948242E+03   1.83800000000E+03  2034-71-365 
   1.84891784668E+03   1.87000000000E+03  2009-71-8   
   1.85441857910E+03   1.85800000000E+03  2009-71-365 
   1.84273498535E+03   1.84500000000E+03  2008-71-8   
   1.84780871582E+03   1.83800000000E+03  2008-71-365 
   1.92181237793E+03   1.89400000000E+03  1923-16-315 
   1.89210583496E+03   1.88400000000E+03  1923-22-38  
   1.86858337402E+03   1.86300000000E+03  1923-27-24  
   1.84969738770E+03   1.84000000000E+03  1923-32-85  
   1.84026757812E+03   1.84000000000E+03  1923-36-1   
   1.84796081543E+03   1.84100000000E+03  1923-42-352 
   1.85538134766E+03   1.84100000000E+03  1923-48-348 
   1.86031506348E+03   1.84000000000E+03  1923-55-354 
   1.86188708496E+03   1.85600000000E+03  1923-60-323 
   1.82924914551E+03   1.82800000000E+03  1923-65-343 
   1.85519396973E+03   1.84800000000E+03  1923-71-8   
   1.85372106934E+03   1.84400000000E+03  1923-71-365 
   1.86254077148E+03   1.84000000000E+03  1914-55-354 
   1.86264880371E+03   1.85500000000E+03  1914-61-7   
   1.85746166992E+03   1.84800000000E+03  1914-71-8   
   1.85369873047E+03   1.85300000000E+03  1919-71-8   
   1.84360449219E+03   1.84400000000E+03  1914-71-365 
   1.85944763184E+03   1.84700000000E+03  1919-71-365 
   1.82598339844E+03   1.84800000000E+03  1938-65-364 
   1.82280395508E+03   1.84200000000E+03  1960-65-364 
   1.95467529297E+03   1.95000000000E+03  1922-12-171 
   1.85202502441E+03   1.84600000000E+03  1922-42-352 
   1.85895153809E+03   1.84700000000E+03  1922-48-349 
   1.86332946777E+03   1.84600000000E+03  1922-55-354 
   1.86729760742E+03   1.87300000000E+03  1922-61-7   
   1.86454321289E+03   1.88400000000E+03  1922-71-8   
   1.84848828125E+03   1.87200000000E+03  1922-71-365 
   1.95704211426E+03   1.95500000000E+03  1918-10-108 
   1.83007641602E+03   1.85000000000E+03  1918-66-32  
   1.87307714844E+03   1.88100000000E+03  1918-71-8   
   1.85087841797E+03   1.86600000000E+03  1918-71-365 
   1.86131164551E+03   1.88800000000E+03  1959-71-8   
   1.86764013672E+03   1.87300000000E+03  1959-71-365 
   1.86589794922E+03   1.88200000000E+03  1944-71-365 
   1.86442077637E+03   1.87200000000E+03  1988-35-4   
   1.88172741699E+03   1.86200000000E+03  1908-56-18  
   1.87070629883E+03   1.84800000000E+03  1908-66-18  
   2.10533911133E+03   2.10800000000E+03  2638-33-46  
   2.09496777344E+03   2.09200000000E+03  2648-35-95  
   2.07832055664E+03   2.08800000000E+03  2627-48-336 
   2.15607250977E+03   2.14500000000E+03  2619-2-1    
   2.11644995117E+03   2.10000000000E+03  2642-12-43  
   2.11372290039E+03   2.09900000000E+03  2649-17-23  
   2.10759057617E+03   2.09800000000E+03  2649-22-20  
   2.07405200195E+03   2.08700000000E+03  2649-42-363 
   2.06438159180E+03   2.08400000000E+03  2649-48-336 
   2.04761291504E+03   2.11100000000E+03  2649-56-20  
   2.03082458496E+03   2.08100000000E+03  2649-61-55  
   2.13206396484E+03   2.12900000000E+03  2628-1-365  
   2.00143359375E+03   2.07100000000E+03  2650-71-350 
   2.06678369141E+03   2.08400000000E+03  2655-42-362 
   2.05765698242E+03   2.08300000000E+03  2655-48-362 
   2.04259936523E+03   2.09300000000E+03  2655-55-343 
   2.02581481934E+03   2.08000000000E+03  2655-61-40  
   2.00799682617E+03   2.05700000000E+03  2655-66-55  
   2.00117297363E+03   2.06100000000E+03  2655-71-350 
   2.04317724609E+03   2.07800000000E+03  2604-61-55  
   2.11700244141E+03   2.10600000000E+03  2626-22-20  
   2.10694946289E+03   2.11000000000E+03  2626-32-42  
   2.12799682617E+03   2.10900000000E+03  2623-8-279  
   2.12553808594E+03   2.11000000000E+03  2623-12-32  
   2.12166528320E+03   2.10900000000E+03  2623-17-22  
   2.11583544922E+03   2.10400000000E+03  2623-22-1   
   2.10990258789E+03   2.11300000000E+03  2623-27-34  
   2.13208251953E+03   2.11300000000E+03  2608-12-43  
   2.12727636719E+03   2.11100000000E+03  2608-17-23  
   2.12185986328E+03   2.10500000000E+03  2608-22-20  
   2.11263964844E+03   2.11000000000E+03  2608-32-42  
   2.11607324219E+03   2.12400000000E+03  2629-3-217  
   2.05558666992E+03   2.12300000000E+03  2606-56-26  
   2.03851892090E+03   2.12000000000E+03  2606-61-55  
   2.02378625488E+03   2.11400000000E+03  2606-66-20  
   2.15211523438E+03   2.13700000000E+03  2592-12-43  
   2.14624877930E+03   2.13300000000E+03  2592-17-23  
   2.13929833984E+03   2.12500000000E+03  2592-22-23  
   2.10810864258E+03   2.12300000000E+03  2592-42-364 
   2.09737548828E+03   2.11500000000E+03  2592-48-336 
   2.07864550781E+03   2.13700000000E+03  2592-56-20  
   2.06049536133E+03   2.11300000000E+03  2592-61-55  
   2.12978344727E+03   2.12100000000E+03  2603-27-15  
   2.10389111328E+03   2.10400000000E+03  2603-42-362 
   2.09315039062E+03   2.10100000000E+03  2603-48-336 
   2.07524316406E+03   2.11400000000E+03  2603-55-343 
   2.05639892578E+03   2.09900000000E+03  2603-61-40  
   2.03792968750E+03   2.06400000000E+03  2603-65-343 
   2.02907043457E+03   2.07800000000E+03  2603-71-47  
   2.02795825195E+03   2.07400000000E+03  2603-71-350 
   2.15780590820E+03   2.14200000000E+03  2593-1-365  
   2.14272900391E+03   2.12000000000E+03  2558-22-23  
   2.13765405273E+03   2.12700000000E+03  2558-27-35  
   2.11243164062E+03   2.11300000000E+03  2558-42-362 
   2.10248657227E+03   2.10900000000E+03  2558-48-362 
   2.08495434570E+03   2.11900000000E+03  2558-55-343 
   2.06666552734E+03   2.10600000000E+03  2558-61-40  
   2.16618310547E+03   2.16900000000E+03  2651-42-356 
   2.11556713867E+03   2.14500000000E+03  2632-66-33  
   2.10262207031E+03   2.13400000000E+03  2632-71-63  
   2.15493237305E+03   2.17300000000E+03  2644-48-345 
   2.09486157227E+03   2.13400000000E+03  2644-71-63  
   2.14913671875E+03   2.17200000000E+03  2645-42-356 
   2.14121899414E+03   2.15800000000E+03  2645-48-345 
   2.08744067383E+03   2.14400000000E+03  2645-66-33  
   2.07491699219E+03   2.13100000000E+03  2645-71-63  
   2.08355273438E+03   2.13000000000E+03  2624-71-63  
   2.14912133789E+03   2.14300000000E+03  2609-42-365 
   2.14068457031E+03   2.13800000000E+03  2609-48-338 
   2.12043237305E+03   2.12800000000E+03  2609-56-24  
   2.10511376953E+03   2.12100000000E+03  2609-61-54  
   2.08794799805E+03   2.10300000000E+03  2609-66-26  
   2.07605493164E+03   2.09500000000E+03  2609-71-62  
   2.07900268555E+03   2.10100000000E+03  2631-56-24  
   2.06056518555E+03   2.08500000000E+03  2631-61-54  
   2.04059399414E+03   2.05800000000E+03  2631-66-33  
   2.14528320312E+03   2.12100000000E+03  2652-17-24  
   2.13925415039E+03   2.11300000000E+03  2652-22-19  
   2.13285766602E+03   2.11400000000E+03  2652-27-33  
   2.10880029297E+03   2.09900000000E+03  2652-42-362 
   2.03149206543E+03   2.05900000000E+03  2634-66-19  
   2.07124340820E+03   2.10900000000E+03  2633-56-23  
   2.15131616211E+03   2.13200000000E+03  2647-1-51   
   2.07992358398E+03   2.12100000000E+03  2613-56-26  
   2.15904541016E+03   2.13200000000E+03  2622-11-34  
   2.15181054688E+03   2.12000000000E+03  2622-17-3   
   2.14602099609E+03   2.11900000000E+03  2622-22-25  
   2.13992700195E+03   2.12000000000E+03  2622-27-11  
   2.13753588867E+03   2.11300000000E+03  2622-32-46  
   2.11434716797E+03   2.10700000000E+03  2625-42-362 
   2.11854589844E+03   2.11400000000E+03  2605-42-362 
   2.10709716797E+03   2.11000000000E+03  2605-48-362 
   2.08691284180E+03   2.11800000000E+03  2605-55-343 
   2.06805371094E+03   2.10400000000E+03  2605-61-38  
   2.04838037109E+03   2.07300000000E+03  2605-66-49  
   2.04024853516E+03   2.07700000000E+03  2605-71-40  
   2.03897741699E+03   2.07600000000E+03  2605-71-350 
   2.16859960938E+03   2.15700000000E+03  2570-8-37   
   2.16278295898E+03   2.14500000000E+03  2570-12-46  
   2.15534301758E+03   2.13900000000E+03  2570-17-24  
   2.14932055664E+03   2.12500000000E+03  2570-22-25  
   2.15192431641E+03   2.12700000000E+03  2560-22-25  
   2.14823291016E+03   2.12600000000E+03  2560-27-34  
   2.14490283203E+03   2.12600000000E+03  2560-32-36  
   2.12096679688E+03   2.11600000000E+03  2560-42-363 
   2.09837060547E+03   2.13500000000E+03  2545-56-20  
   2.19029028320E+03   2.17800000000E+03  2544-1-50   
   2.18678515625E+03   2.16700000000E+03  2544-6-39   
   2.17186206055E+03   2.15000000000E+03  2576-16-25  
   2.16961987305E+03   2.14200000000E+03  2576-22-25  
   2.16396191406E+03   2.14000000000E+03  2576-26-28  
   2.06791821289E+03   2.07700000000E+03  2581-66-26  
   2.05749414062E+03   2.07600000000E+03  2581-71-62  
   2.16392407227E+03   2.13300000000E+03  2600-17-24  
   2.15924902344E+03   2.12700000000E+03  2600-22-25  
   2.15437133789E+03   2.12900000000E+03  2600-27-54  
   2.15149291992E+03   2.12000000000E+03  2600-32-36  
   2.13620532227E+03   2.11200000000E+03  2600-38-32  
   2.13423266602E+03   2.11200000000E+03  2600-39-32  
   2.11533520508E+03   2.11100000000E+03  2600-48-362 
   2.09586694336E+03   2.11400000000E+03  2600-55-343 
   2.07851708984E+03   2.10200000000E+03  2600-61-40  
