"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.77172167969E+03   1.75600000000E+03  2599-71-5   
   1.77463024902E+03   1.75800000000E+03  2599-71-365 
   1.72768603516E+03   1.71300000000E+03  2596-42-351 
   1.74959350586E+03   1.72100000000E+03  2596-48-349 
   1.75976269531E+03   1.72800000000E+03  2596-55-355 
   1.76251892090E+03   1.73300000000E+03  2596-61-4   
   1.76619470215E+03   1.74200000000E+03  2596-66-34  
   1.76991772461E+03   1.75300000000E+03  2596-71-5   
   1.77303259277E+03   1.75500000000E+03  2596-71-365 
   1.75899682617E+03   1.72800000000E+03  2591-56-3   
   1.76191394043E+03   1.73200000000E+03  2591-61-4   
   1.76584143066E+03   1.74200000000E+03  2591-66-34  
   1.76962255859E+03   1.75300000000E+03  2591-71-5   
   1.77272326660E+03   1.75500000000E+03  2591-71-365 
   1.72809729004E+03   1.71000000000E+03  2588-42-351 
   1.74676098633E+03   1.71500000000E+03  2588-48-349 
   1.75753930664E+03   1.72200000000E+03  2588-55-355 
   1.76059997559E+03   1.72600000000E+03  2588-61-4   
   1.76475781250E+03   1.73600000000E+03  2588-66-47  
   1.76824780273E+03   1.74600000000E+03  2588-71-4   
   1.77075927734E+03   1.74900000000E+03  2588-71-365 
   1.87541955566E+03   1.86600000000E+03  2564-12-171 
   1.84498730469E+03   1.83300000000E+03  2564-16-355 
   1.81167846680E+03   1.80700000000E+03  2564-22-37  
   1.73547119141E+03   1.72200000000E+03  2530-42-351 
   1.75557031250E+03   1.73000000000E+03  2530-48-349 
   1.76773095703E+03   1.73900000000E+03  2530-55-355 
   1.77231628418E+03   1.74300000000E+03  2530-61-6   
   1.77528393555E+03   1.75400000000E+03  2530-66-47  
   1.77798815918E+03   1.76400000000E+03  2530-71-5   
   1.78088110352E+03   1.76600000000E+03  2530-71-365 
   1.85513000488E+03   1.84400000000E+03  2529-17-6   
   1.77145483398E+03   1.73700000000E+03  2529-56-24  
   1.77638806152E+03   1.74200000000E+03  2529-61-52  
   1.77871533203E+03   1.75100000000E+03  2529-66-19  
   1.88153381348E+03   1.88000000000E+03  2587-1-105  
   1.88050683594E+03   1.88000000000E+03  2587-7-3    
   1.79679174805E+03   1.79800000000E+03  2449-32-85  
   1.77734716797E+03   1.74200000000E+03  2492-48-349 
   1.79210693359E+03   1.75700000000E+03  2492-61-4   
   1.78939331055E+03   1.76600000000E+03  2492-66-39  
   1.79025036621E+03   1.77600000000E+03  2492-71-6   
   1.79334497070E+03   1.77900000000E+03  2492-71-365 
   1.78746923828E+03   1.76900000000E+03  2491-56-3   
   1.79176708984E+03   1.77100000000E+03  2491-61-6   
   1.78888745117E+03   1.77900000000E+03  2491-66-39  
   1.79096484375E+03   1.78800000000E+03  2491-71-6   
   1.79407287598E+03   1.78900000000E+03  2491-71-365 
   1.78759887695E+03   1.77100000000E+03  2450-48-349 
   1.79833312988E+03   1.77700000000E+03  2450-55-354 
   1.80180664062E+03   1.77900000000E+03  2450-61-4   
   1.79657507324E+03   1.78500000000E+03  2450-66-39  
   1.79579785156E+03   1.79500000000E+03  2450-71-6   
   1.79852758789E+03   1.79600000000E+03  2450-71-365 
   1.78529089355E+03   1.76300000000E+03  2451-48-349 
   1.79526782227E+03   1.77100000000E+03  2451-55-355 
   1.79919738770E+03   1.77400000000E+03  2451-61-4   
   1.79530981445E+03   1.77800000000E+03  2451-66-27  
   1.79543041992E+03   1.78800000000E+03  2451-71-6   
   1.79857189941E+03   1.79000000000E+03  2451-71-365 
   1.76924621582E+03   1.72800000000E+03  2442-48-348 
   1.78209411621E+03   1.73800000000E+03  2442-56-23  
   1.78709143066E+03   1.74000000000E+03  2442-60-319 
   1.78790966797E+03   1.74800000000E+03  2442-66-26  
   1.79073339844E+03   1.76200000000E+03  2442-71-11  
   1.89573925781E+03   1.88300000000E+03  2452-12-171 
   1.86571386719E+03   1.83400000000E+03  2452-16-314 
   1.77331726074E+03   1.75600000000E+03  2452-32-85  
   1.75833886719E+03   1.74500000000E+03  2452-35-53  
   1.75537170410E+03   1.71900000000E+03  2390-42-351 
   1.76787145996E+03   1.72700000000E+03  2390-48-349 
   1.78006274414E+03   1.73600000000E+03  2390-55-355 
   1.78758752441E+03   1.75100000000E+03  2390-66-47  
   1.78776733398E+03   1.76200000000E+03  2390-71-6   
   1.78936853027E+03   1.76400000000E+03  2390-71-365 
   1.76497644043E+03   1.72400000000E+03  2303-42-351 
   1.77447741699E+03   1.73000000000E+03  2303-48-349 
   1.78536010742E+03   1.73800000000E+03  2303-55-355 
   1.79083239746E+03   1.74300000000E+03  2303-61-4   
   1.79266235352E+03   1.75200000000E+03  2303-66-47  
   1.79187939453E+03   1.76300000000E+03  2303-71-6   
   1.79316406250E+03   1.76500000000E+03  2303-71-365 
   1.78689672852E+03   1.73800000000E+03  2417-56-24  
   1.79142590332E+03   1.74300000000E+03  2417-61-54  
   1.78720153809E+03   1.73800000000E+03  2411-56-24  
   1.79171179199E+03   1.74300000000E+03  2411-61-54  
   1.77391955566E+03   1.72700000000E+03  2259-42-352 
   1.80196484375E+03   1.74500000000E+03  2259-56-3   
   1.84410925293E+03   1.83000000000E+03  2296-22-38  
   1.77602575684E+03   1.74100000000E+03  2296-42-352 
   1.79448950195E+03   1.75100000000E+03  2296-48-350 
   1.80465209961E+03   1.75900000000E+03  2296-55-354 
   1.80785986328E+03   1.76400000000E+03  2296-61-6   
   1.80245410156E+03   1.77200000000E+03  2296-66-39  
   1.80337890625E+03   1.78100000000E+03  2296-71-6   
   1.80654101562E+03   1.78200000000E+03  2296-71-365 
   1.80165844727E+03   1.77700000000E+03  2302-48-350 
   1.81130187988E+03   1.77700000000E+03  2302-55-354 
   1.81326538086E+03   1.78900000000E+03  2302-61-6   
   1.80506787109E+03   1.79000000000E+03  2302-66-32  
   1.80662426758E+03   1.79900000000E+03  2302-71-6   
   1.81009521484E+03   1.80000000000E+03  2302-71-365 
   1.78346569824E+03   1.77000000000E+03  2301-37-33  
   1.78959936523E+03   1.77900000000E+03  2301-42-352 
   1.80621679688E+03   1.79200000000E+03  2301-48-349 
   1.81589855957E+03   1.79700000000E+03  2301-55-354 
   1.80774670410E+03   1.80200000000E+03  2301-66-1   
   1.80941455078E+03   1.80900000000E+03  2301-71-6   
   1.81307434082E+03   1.81100000000E+03  2301-71-365 
   1.80499218750E+03   1.79000000000E+03  2440-55-354 
   1.80895434570E+03   1.79300000000E+03  2440-61-6   
   1.80038500977E+03   1.79600000000E+03  2440-65-342 
   1.80343444824E+03   1.80800000000E+03  2440-71-6   
   1.80691516113E+03   1.80900000000E+03  2440-71-365 
   1.88172460938E+03   1.88700000000E+03  2300-16-354 
   1.81428149414E+03   1.79800000000E+03  2300-48-350 
   1.82370007324E+03   1.80500000000E+03  2300-55-355 
   1.82507775879E+03   1.80900000000E+03  2300-61-6   
   1.81192883301E+03   1.80800000000E+03  2300-65-341 
   1.81339025879E+03   1.82000000000E+03  2300-71-7   
   1.81535827637E+03   1.82000000000E+03  2300-71-365 
   1.92140832520E+03   1.92800000000E+03  2220-12-311 
   1.88906420898E+03   1.89100000000E+03  2220-16-356 
   1.82416418457E+03   1.81000000000E+03  2220-48-350 
   1.83183984375E+03   1.81200000000E+03  2220-55-354 
   1.83411645508E+03   1.81500000000E+03  2220-61-7   
   1.81381835938E+03   1.81200000000E+03  2220-66-39  
   1.82283166504E+03   1.82700000000E+03  2220-71-7   
   1.82724609375E+03   1.82600000000E+03  2220-71-365 
   1.82942651367E+03   1.80600000000E+03  2222-55-354 
   1.83129455566E+03   1.81500000000E+03  2222-61-6   
   1.81472570801E+03   1.80900000000E+03  2222-65-341 
   1.82115039062E+03   1.82200000000E+03  2222-71-7   
   1.82540356445E+03   1.82100000000E+03  2222-71-365 
   1.83227050781E+03   1.81600000000E+03  2096-48-350 
   1.83917150879E+03   1.81800000000E+03  2096-55-354 
   1.84015490723E+03   1.82400000000E+03  2096-61-6   
   1.81976354980E+03   1.81400000000E+03  2096-65-343 
   1.82830493164E+03   1.82800000000E+03  2096-71-7   
   1.83352258301E+03   1.82700000000E+03  2096-71-365 
   1.92580590820E+03   1.91700000000E+03  2089-12-171 
   1.80760681152E+03   1.78800000000E+03  2089-42-352 
   1.82050122070E+03   1.79600000000E+03  2089-48-350 
   1.82889013672E+03   1.80100000000E+03  2089-55-354 
   1.82975402832E+03   1.80300000000E+03  2089-61-6   
   1.81708630371E+03   1.80300000000E+03  2089-66-55  
   1.82126147461E+03   1.80900000000E+03  2089-71-6   
   1.82551965332E+03   1.81000000000E+03  2089-71-365 
   1.81287414551E+03   1.79900000000E+03  2088-42-352 
   1.82549890137E+03   1.80700000000E+03  2088-48-350 
   1.83383361816E+03   1.81100000000E+03  2088-55-354 
   1.83408630371E+03   1.81300000000E+03  2088-61-6   
   1.81837390137E+03   1.81100000000E+03  2088-66-48  
   1.82484655762E+03   1.81800000000E+03  2088-71-6   
   1.82931250000E+03   1.81900000000E+03  2088-71-365 
   1.77332373047E+03   1.75100000000E+03  2620-61-53  
   1.76996923828E+03   1.75400000000E+03  2620-66-28  
   1.88372070312E+03   1.88900000000E+03  2630-1-86   
   1.85154675293E+03   1.85600000000E+03  2615-21-353 
   1.82588903809E+03   1.83300000000E+03  2615-27-20  
   1.78580139160E+03   1.80200000000E+03  2615-36-64  
   1.76726391602E+03   1.76600000000E+03  2615-42-350 
   1.76709460449E+03   1.75000000000E+03  2618-56-23  
   1.77184692383E+03   1.75100000000E+03  2618-61-53  
   1.77474060059E+03   1.75300000000E+03  2618-66-28  
   1.88993859863E+03   1.89000000000E+03  2616-1-109  
   1.89232836914E+03   1.88900000000E+03  2616-7-10   
   1.89128417969E+03   1.87800000000E+03  2616-10-319 
   1.77664514160E+03   1.75400000000E+03  2607-56-23  
   1.78099182129E+03   1.75100000000E+03  2607-61-53  
   1.78065795898E+03   1.75200000000E+03  2607-66-28  
   1.89226672363E+03   1.90300000000E+03  2578-2-305  
   1.89520117188E+03   1.89800000000E+03  2582-1-105  
   1.78394763184E+03   1.75700000000E+03  2577-56-23  
   1.78852600098E+03   1.75800000000E+03  2577-61-53  
   1.78608532715E+03   1.76000000000E+03  2577-66-28  
   1.78562268066E+03   1.75900000000E+03  2573-56-27  
   1.78341369629E+03   1.78000000000E+03  2553-33-188 
   1.78763732910E+03   1.76900000000E+03  2553-56-27  
   1.89818115234E+03   1.89400000000E+03  2574-1-107  
   1.90051013184E+03   1.89400000000E+03  2580-1-109  
   1.86131030273E+03   1.85700000000E+03  2571-21-354 
   1.79240197754E+03   1.81200000000E+03  2498-37-34  
   1.78509570312E+03   1.79700000000E+03  2498-42-350 
   1.79889782715E+03   1.77600000000E+03  2519-56-23  
   1.78854870605E+03   1.78100000000E+03  2507-48-300 
   1.79881579590E+03   1.78600000000E+03  2507-55-318 
   1.80325183105E+03   1.78600000000E+03  2507-60-313 
   1.79718273926E+03   1.79200000000E+03  2507-65-364 
   1.80459802246E+03   1.80700000000E+03  2507-71-350 
   1.78854870605E+03   1.78000000000E+03  2508-48-300 
   1.79881579590E+03   1.78200000000E+03  2508-55-318 
   1.80325183105E+03   1.78200000000E+03  2508-60-313 
   1.79718273926E+03   1.78800000000E+03  2508-65-364 
   1.80459802246E+03   1.80800000000E+03  2508-71-350 
   1.80912158203E+03   1.79500000000E+03  2448-56-25  
   1.81466979980E+03   1.79900000000E+03  2448-61-52  
   1.80652807617E+03   1.80300000000E+03  2448-66-20  
   1.83012939453E+03   1.81700000000E+03  2311-56-23  
   1.83540771484E+03   1.82200000000E+03  2311-61-53  
   1.81841345215E+03   1.82300000000E+03  2311-66-28  
   1.94808911133E+03   1.94800000000E+03  2084-2-305  
   1.82716809082E+03   1.81900000000E+03  2099-42-352 
   1.83851074219E+03   1.82400000000E+03  2099-48-365 
   1.84328173828E+03   1.82600000000E+03  2099-55-354 
   1.84542236328E+03   1.83700000000E+03  2099-61-7   
   1.81610888672E+03   1.82400000000E+03  2099-65-344 
   1.82701831055E+03   1.84000000000E+03  2099-71-365 
   1.81370227051E+03   1.82500000000E+03  2087-71-365 
   1.83795629883E+03   1.84400000000E+03  2110-71-365 
   1.79846325684E+03   1.85000000000E+03  2040-65-364 
   1.81453137207E+03   1.86400000000E+03  2040-71-365 
   1.82430310059E+03   1.83000000000E+03  2034-65-364 
   1.84802478027E+03   1.87600000000E+03  2034-71-12  
   1.85196154785E+03   1.83800000000E+03  2034-71-365 
   1.84890991211E+03   1.87000000000E+03  2009-71-8   
   1.85441064453E+03   1.85800000000E+03  2009-71-365 
   1.84272705078E+03   1.84500000000E+03  2008-71-8   
   1.84780078125E+03   1.83800000000E+03  2008-71-365 
   1.92180187988E+03   1.89400000000E+03  1923-16-315 
   1.89209545898E+03   1.88400000000E+03  1923-22-38  
   1.86857312012E+03   1.86300000000E+03  1923-27-24  
   1.84968737793E+03   1.84000000000E+03  1923-32-85  
   1.84025781250E+03   1.84000000000E+03  1923-36-1   
   1.84795153809E+03   1.84100000000E+03  1923-42-352 
   1.85537231445E+03   1.84100000000E+03  1923-48-348 
   1.86030664062E+03   1.84000000000E+03  1923-55-354 
   1.86187866211E+03   1.85600000000E+03  1923-60-323 
   1.82924060059E+03   1.82800000000E+03  1923-65-343 
   1.85518591309E+03   1.84800000000E+03  1923-71-8   
   1.85371301270E+03   1.84400000000E+03  1923-71-365 
   1.86253234863E+03   1.84000000000E+03  1914-55-354 
   1.86264038086E+03   1.85500000000E+03  1914-61-7   
   1.85745349121E+03   1.84800000000E+03  1914-71-8   
   1.85369079590E+03   1.85300000000E+03  1919-71-8   
   1.84359582520E+03   1.84400000000E+03  1914-71-365 
   1.85943969727E+03   1.84700000000E+03  1919-71-365 
   1.82597424316E+03   1.84800000000E+03  1938-65-364 
   1.82279479980E+03   1.84200000000E+03  1960-65-364 
   1.95466455078E+03   1.95000000000E+03  1922-12-171 
   1.85201574707E+03   1.84600000000E+03  1922-42-352 
   1.85894262695E+03   1.84700000000E+03  1922-48-349 
   1.86332104492E+03   1.84600000000E+03  1922-55-354 
   1.86728930664E+03   1.87300000000E+03  1922-61-7   
   1.86453540039E+03   1.88400000000E+03  1922-71-8   
   1.84847937012E+03   1.87200000000E+03  1922-71-365 
   1.95703112793E+03   1.95500000000E+03  1918-10-108 
   1.83006738281E+03   1.85000000000E+03  1918-66-32  
   1.87306921387E+03   1.88100000000E+03  1918-71-8   
   1.85086962891E+03   1.86600000000E+03  1918-71-365 
   1.86130383301E+03   1.88800000000E+03  1959-71-8   
   1.86763232422E+03   1.87300000000E+03  1959-71-365 
   1.86589025879E+03   1.88200000000E+03  1944-71-365 
   1.86441113281E+03   1.87200000000E+03  1988-35-4   
   1.88171875000E+03   1.86200000000E+03  1908-56-18  
   1.87069836426E+03   1.84800000000E+03  1908-66-18  
   2.10533764648E+03   2.10800000000E+03  2638-33-46  
   2.09496630859E+03   2.09200000000E+03  2648-35-95  
   2.07831909180E+03   2.08800000000E+03  2627-48-336 
   2.15607128906E+03   2.14500000000E+03  2619-2-1    
   2.11644848633E+03   2.10000000000E+03  2642-12-43  
   2.11372143555E+03   2.09900000000E+03  2649-17-23  
   2.10758911133E+03   2.09800000000E+03  2649-22-20  
   2.07405053711E+03   2.08700000000E+03  2649-42-363 
   2.06438037109E+03   2.08400000000E+03  2649-48-336 
   2.04761157227E+03   2.11100000000E+03  2649-56-20  
   2.03082324219E+03   2.08100000000E+03  2649-61-55  
   2.13206250000E+03   2.12900000000E+03  2628-1-365  
   2.00143225098E+03   2.07100000000E+03  2650-71-350 
   2.06678222656E+03   2.08400000000E+03  2655-42-362 
   2.05765576172E+03   2.08300000000E+03  2655-48-362 
   2.04259802246E+03   2.09300000000E+03  2655-55-343 
   2.02581347656E+03   2.08000000000E+03  2655-61-40  
   2.00799560547E+03   2.05700000000E+03  2655-66-55  
   2.00117175293E+03   2.06100000000E+03  2655-71-350 
   2.04317602539E+03   2.07800000000E+03  2604-61-55  
   2.11700097656E+03   2.10600000000E+03  2626-22-20  
   2.10694799805E+03   2.11000000000E+03  2626-32-42  
   2.12799536133E+03   2.10900000000E+03  2623-8-279  
   2.12553686523E+03   2.11000000000E+03  2623-12-32  
   2.12166406250E+03   2.10900000000E+03  2623-17-22  
   2.11583422852E+03   2.10400000000E+03  2623-22-1   
   2.10990112305E+03   2.11300000000E+03  2623-27-34  
   2.13208129883E+03   2.11300000000E+03  2608-12-43  
   2.12727490234E+03   2.11100000000E+03  2608-17-23  
   2.12185864258E+03   2.10500000000E+03  2608-22-20  
   2.11263818359E+03   2.11000000000E+03  2608-32-42  
   2.11607177734E+03   2.12400000000E+03  2629-3-217  
   2.05558544922E+03   2.12300000000E+03  2606-56-26  
   2.03851770020E+03   2.12000000000E+03  2606-61-55  
   2.02378515625E+03   2.11400000000E+03  2606-66-20  
   2.15211401367E+03   2.13700000000E+03  2592-12-43  
   2.14624755859E+03   2.13300000000E+03  2592-17-23  
   2.13929711914E+03   2.12500000000E+03  2592-22-23  
   2.10810742188E+03   2.12300000000E+03  2592-42-364 
   2.09737426758E+03   2.11500000000E+03  2592-48-336 
   2.07864428711E+03   2.13700000000E+03  2592-56-20  
   2.06049414062E+03   2.11300000000E+03  2592-61-55  
   2.12978198242E+03   2.12100000000E+03  2603-27-15  
   2.10388989258E+03   2.10400000000E+03  2603-42-362 
   2.09314916992E+03   2.10100000000E+03  2603-48-336 
   2.07524194336E+03   2.11400000000E+03  2603-55-343 
   2.05639770508E+03   2.09900000000E+03  2603-61-40  
   2.03792858887E+03   2.06400000000E+03  2603-65-343 
   2.02906921387E+03   2.07800000000E+03  2603-71-47  
   2.02795715332E+03   2.07400000000E+03  2603-71-350 
   2.15780444336E+03   2.14200000000E+03  2593-1-365  
   2.14272778320E+03   2.12000000000E+03  2558-22-23  
   2.13765283203E+03   2.12700000000E+03  2558-27-35  
   2.11243041992E+03   2.11300000000E+03  2558-42-362 
   2.10248535156E+03   2.10900000000E+03  2558-48-362 
   2.08495336914E+03   2.11900000000E+03  2558-55-343 
   2.06666430664E+03   2.10600000000E+03  2558-61-40  
   2.16618188477E+03   2.16900000000E+03  2651-42-356 
   2.11556616211E+03   2.14500000000E+03  2632-66-33  
   2.10262109375E+03   2.13400000000E+03  2632-71-63  
   2.15493115234E+03   2.17300000000E+03  2644-48-345 
   2.09486059570E+03   2.13400000000E+03  2644-71-63  
   2.14913549805E+03   2.17200000000E+03  2645-42-356 
   2.14121801758E+03   2.15800000000E+03  2645-48-345 
   2.08743969727E+03   2.14400000000E+03  2645-66-33  
   2.07491601562E+03   2.13100000000E+03  2645-71-63  
   2.08355175781E+03   2.13000000000E+03  2624-71-63  
   2.14912011719E+03   2.14300000000E+03  2609-42-365 
   2.14068359375E+03   2.13800000000E+03  2609-48-338 
   2.12043139648E+03   2.12800000000E+03  2609-56-24  
   2.10511279297E+03   2.12100000000E+03  2609-61-54  
   2.08794702148E+03   2.10300000000E+03  2609-66-26  
   2.07605395508E+03   2.09500000000E+03  2609-71-62  
   2.07900146484E+03   2.10100000000E+03  2631-56-24  
   2.06056420898E+03   2.08500000000E+03  2631-61-54  
   2.04059289551E+03   2.05800000000E+03  2631-66-33  
   2.14528198242E+03   2.12100000000E+03  2652-17-24  
   2.13925268555E+03   2.11300000000E+03  2652-22-19  
   2.13285644531E+03   2.11400000000E+03  2652-27-33  
   2.10879907227E+03   2.09900000000E+03  2652-42-362 
   2.03149084473E+03   2.05900000000E+03  2634-66-19  
   2.07124218750E+03   2.10900000000E+03  2633-56-23  
