"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.21785449219E+03   2.10100000000E+03  2603-48-336 
   2.21746704102E+03   2.11400000000E+03  2603-55-343 
   2.21585009766E+03   2.09900000000E+03  2603-61-40  
   2.21547290039E+03   2.06400000000E+03  2603-65-343 
   2.21824243164E+03   2.07800000000E+03  2603-71-47  
   2.21886962891E+03   2.07400000000E+03  2603-71-350 
   2.19932324219E+03   2.14200000000E+03  2593-1-365  
   2.21268164062E+03   2.12000000000E+03  2558-22-23  
   2.21551513672E+03   2.12700000000E+03  2558-27-35  
   2.22100976562E+03   2.11300000000E+03  2558-42-362 
   2.22228173828E+03   2.10900000000E+03  2558-48-362 
   2.22218115234E+03   2.11900000000E+03  2558-55-343 
   2.22057739258E+03   2.10600000000E+03  2558-61-40  
   2.26696508789E+03   2.16900000000E+03  2651-42-356 
   2.27257470703E+03   2.14500000000E+03  2632-66-33  
   2.27363696289E+03   2.13400000000E+03  2632-71-63  
   2.26865234375E+03   2.17300000000E+03  2644-48-345 
   2.27092309570E+03   2.13400000000E+03  2644-71-63  
   2.25473974609E+03   2.17200000000E+03  2645-42-356 
   2.25835498047E+03   2.15800000000E+03  2645-48-345 
   2.25872583008E+03   2.14400000000E+03  2645-66-33  
   2.26026977539E+03   2.13100000000E+03  2645-71-63  
   2.26320141602E+03   2.13000000000E+03  2624-71-63  
   2.25153759766E+03   2.14300000000E+03  2609-42-365 
   2.25489013672E+03   2.13800000000E+03  2609-48-338 
   2.25482006836E+03   2.12800000000E+03  2609-56-24  
   2.25519799805E+03   2.12100000000E+03  2609-61-54  
   2.25494409180E+03   2.10300000000E+03  2609-66-26  
   2.25678491211E+03   2.09500000000E+03  2609-71-62  
   2.22497558594E+03   2.10100000000E+03  2631-56-24  
   2.22408081055E+03   2.08500000000E+03  2631-61-54  
   2.22378735352E+03   2.05800000000E+03  2631-66-33  
   2.21396264648E+03   2.12100000000E+03  2652-17-24  
   2.21449731445E+03   2.11300000000E+03  2652-22-19  
   2.21666943359E+03   2.11400000000E+03  2652-27-33  
   2.22485278320E+03   2.09900000000E+03  2652-42-362 
   2.21603564453E+03   2.05900000000E+03  2634-66-19  
   2.21886279297E+03   2.10900000000E+03  2633-56-23  
   2.19689648438E+03   2.13200000000E+03  2647-1-51   
   2.22302124023E+03   2.12100000000E+03  2613-56-26  
   2.21261865234E+03   2.13200000000E+03  2622-11-34  
   2.21701635742E+03   2.12000000000E+03  2622-17-3   
   2.21704272461E+03   2.11900000000E+03  2622-22-25  
   2.21921093750E+03   2.12000000000E+03  2622-27-11  
   2.22170849609E+03   2.11300000000E+03  2622-32-46  
   2.22579052734E+03   2.10700000000E+03  2625-42-362 
   2.22695410156E+03   2.11400000000E+03  2605-42-362 
   2.22787646484E+03   2.11000000000E+03  2605-48-362 
   2.22815063477E+03   2.11800000000E+03  2605-55-343 
   2.22726269531E+03   2.10400000000E+03  2605-61-38  
   2.22689233398E+03   2.07300000000E+03  2605-66-49  
   2.22930078125E+03   2.07700000000E+03  2605-71-40  
   2.23000341797E+03   2.07600000000E+03  2605-71-350 
   2.21248657227E+03   2.15700000000E+03  2570-8-37   
   2.21392041016E+03   2.14500000000E+03  2570-12-46  
   2.21750610352E+03   2.13900000000E+03  2570-17-24  
   2.21693261719E+03   2.12500000000E+03  2570-22-25  
   2.21954345703E+03   2.12700000000E+03  2560-22-25  
   2.22242187500E+03   2.12600000000E+03  2560-27-34  
   2.22373315430E+03   2.12600000000E+03  2560-32-36  
   2.22600927734E+03   2.11600000000E+03  2560-42-363 
   2.23075219727E+03   2.13500000000E+03  2545-56-20  
   2.21973291016E+03   2.17800000000E+03  2544-1-50   
   2.22141455078E+03   2.16700000000E+03  2544-6-39   
   2.23113623047E+03   2.15000000000E+03  2576-16-25  
   2.23321923828E+03   2.14200000000E+03  2576-22-25  
   2.23324780273E+03   2.14000000000E+03  2576-26-28  
   2.23960595703E+03   2.07700000000E+03  2581-66-26  
   2.24186181641E+03   2.07600000000E+03  2581-71-62  
   2.22578686523E+03   2.13300000000E+03  2600-17-24  
   2.22573193359E+03   2.12700000000E+03  2600-22-25  
   2.22786328125E+03   2.12900000000E+03  2600-27-54  
   2.22936425781E+03   2.12000000000E+03  2600-32-36  
   2.22905444336E+03   2.11200000000E+03  2600-38-32  
   2.22995092773E+03   2.11200000000E+03  2600-39-32  
   2.23296289062E+03   2.11100000000E+03  2600-48-362 
   2.23357055664E+03   2.11400000000E+03  2600-55-343 
   2.23297265625E+03   2.10200000000E+03  2600-61-40  
   2.23251831055E+03   2.08500000000E+03  2600-66-49  
   2.23481982422E+03   2.07500000000E+03  2600-71-40  
   2.23556665039E+03   2.09200000000E+03  2600-71-350 
   2.23457421875E+03   2.06700000000E+03  2566-66-26  
   2.23407348633E+03   2.10900000000E+03  2562-48-335 
   2.23506518555E+03   2.12400000000E+03  2562-56-25  
   2.22240722656E+03   2.17700000000E+03  2543-1-2    
   2.22986499023E+03   2.17500000000E+03  2546-7-316  
   2.23057934570E+03   2.16200000000E+03  2546-12-46  
   2.23390039062E+03   2.15400000000E+03  2546-17-33  
   2.23282177734E+03   2.14500000000E+03  2546-22-25  
   2.23553417969E+03   2.16200000000E+03  2546-27-11  
   2.23511547852E+03   2.14400000000E+03  2546-32-46  
   2.23373608398E+03   2.13700000000E+03  2546-38-46  
   2.23481347656E+03   2.13900000000E+03  2546-39-32  
   2.23992041016E+03   2.16300000000E+03  2546-56-25  
   2.23482446289E+03   2.14700000000E+03  2541-17-3   
   2.23636938477E+03   2.16300000000E+03  2541-27-11  
   2.23602661133E+03   2.12600000000E+03  2548-42-362 
   2.23808520508E+03   2.12000000000E+03  2548-48-362 
   2.23956494141E+03   2.12400000000E+03  2548-55-347 
   2.23920214844E+03   2.11100000000E+03  2548-60-362 
   2.23856933594E+03   2.08700000000E+03  2547-66-48  
   2.24078417969E+03   2.08400000000E+03  2547-71-12  
   2.24217138672E+03   2.08200000000E+03  2547-71-350 
   2.23982983398E+03   2.12600000000E+03  2551-42-352 
   2.24361791992E+03   2.12700000000E+03  2551-56-24  
   2.24295727539E+03   2.08500000000E+03  2551-66-26  
   2.24399218750E+03   2.13000000000E+03  2550-42-362 
   2.24801879883E+03   2.12200000000E+03  2550-56-24  
   2.24829589844E+03   2.10700000000E+03  2550-61-54  
   2.24739819336E+03   2.08500000000E+03  2550-66-26  
   2.24314428711E+03   2.15600000000E+03  2542-22-25  
   2.24506567383E+03   2.16500000000E+03  2542-27-54  
   2.24874780273E+03   2.08900000000E+03  2542-66-26  
   2.25290283203E+03   2.12000000000E+03  2552-56-24  
   2.25321264648E+03   2.10900000000E+03  2552-61-54  
   2.25235888672E+03   2.09200000000E+03  2552-66-33  
   2.25440356445E+03   2.08300000000E+03  2552-71-62  
   2.24299853516E+03   2.21000000000E+03  2598-1-274  
   2.24328417969E+03   2.20500000000E+03  2598-6-284  
   2.24404296875E+03   2.19700000000E+03  2598-11-62  
   2.25207543945E+03   2.20500000000E+03  2584-12-325 
   2.25315942383E+03   2.19000000000E+03  2584-17-3   
   2.25420288086E+03   2.18100000000E+03  2584-22-31  
   2.25549951172E+03   2.17300000000E+03  2584-27-11  
   2.27748803711E+03   2.15300000000E+03  2540-48-357 
   2.27882788086E+03   2.14200000000E+03  2540-55-343 
   2.27905859375E+03   2.13500000000E+03  2540-61-38  
   2.27723803711E+03   2.12500000000E+03  2540-66-59  
   2.27858935547E+03   2.12200000000E+03  2540-71-40  
   2.27950610352E+03   2.12200000000E+03  2540-71-365 
   2.28353613281E+03   2.15300000000E+03  2597-42-335 
   2.28722216797E+03   2.15100000000E+03  2597-48-357 
   2.28746630859E+03   2.14100000000E+03  2597-55-343 
   2.28814526367E+03   2.13600000000E+03  2597-61-38  
   2.28783520508E+03   2.12900000000E+03  2597-66-59  
   2.28858447266E+03   2.12100000000E+03  2597-71-40  
   2.28863671875E+03   2.11900000000E+03  2597-71-365 
   2.29205322266E+03   2.15500000000E+03  2565-48-342 
   2.28533105469E+03   2.20300000000E+03  2575-55-343 
   2.27819580078E+03   2.24400000000E+03  2539-11-34  
   2.27992700195E+03   2.21200000000E+03  2539-22-79  
   2.28101855469E+03   2.20000000000E+03  2539-32-46  
   2.27953466797E+03   2.18700000000E+03  2539-37-34  
   2.28463940430E+03   2.17400000000E+03  2539-48-337 
   2.28602954102E+03   2.15800000000E+03  2539-60-321 
   2.28378076172E+03   2.14400000000E+03  2539-65-299 
   2.28505712891E+03   2.14400000000E+03  2539-71-13  
   2.28584033203E+03   2.14300000000E+03  2539-71-365 
   2.29624047852E+03   2.16900000000E+03  2478-61-31  
   2.29309863281E+03   2.15000000000E+03  2478-66-1   
   2.29404052734E+03   2.14800000000E+03  2478-71-41  
   2.29633642578E+03   2.15200000000E+03  2478-71-365 
   2.30030126953E+03   2.27300000000E+03  2474-16-298 
   2.30214160156E+03   2.27000000000E+03  2474-22-32  
   2.30327856445E+03   2.26300000000E+03  2474-27-10  
   2.27250805664E+03   2.15700000000E+03  2531-42-362 
   2.27613281250E+03   2.15300000000E+03  2531-48-357 
   2.27763403320E+03   2.14100000000E+03  2531-55-343 
   2.27786083984E+03   2.13400000000E+03  2531-61-38  
   2.27605322266E+03   2.12300000000E+03  2531-66-59  
   2.27739721680E+03   2.12100000000E+03  2531-71-40  
   2.27847216797E+03   2.12100000000E+03  2531-71-365 
   2.28249291992E+03   2.15500000000E+03  2504-71-63  
   2.27416430664E+03   2.13200000000E+03  2520-71-62  
   2.27612500000E+03   2.16200000000E+03  2482-42-362 
   2.27948242188E+03   2.15000000000E+03  2482-48-362 
   2.28160546875E+03   2.14300000000E+03  2482-55-343 
   2.28186230469E+03   2.13200000000E+03  2482-61-40  
   2.27971386719E+03   2.12100000000E+03  2482-66-45  
   2.28072387695E+03   2.12600000000E+03  2482-71-26  
   2.28266699219E+03   2.12700000000E+03  2482-71-365 
   2.28726904297E+03   2.15200000000E+03  2470-55-343 
   2.28513208008E+03   2.13100000000E+03  2470-66-45  
   2.28605566406E+03   2.13300000000E+03  2470-71-41  
   2.28813769531E+03   2.13600000000E+03  2470-71-365 
   2.28726904297E+03   2.15400000000E+03  2473-55-343 
   2.28579345703E+03   2.15500000000E+03  2476-48-362 
   2.28800781250E+03   2.15100000000E+03  2476-55-343 
   2.28805810547E+03   2.14300000000E+03  2476-61-32  
   2.28579589844E+03   2.14200000000E+03  2476-66-45  
   2.28670312500E+03   2.13200000000E+03  2476-71-41  
   2.28878930664E+03   2.13500000000E+03  2476-71-365 
   2.25928686523E+03   2.16100000000E+03  2523-37-1   
   2.26758544922E+03   2.10100000000E+03  2512-71-62  
   2.25571850586E+03   2.18200000000E+03  2513-17-24  
   2.25581274414E+03   2.17300000000E+03  2513-22-25  
   2.25805834961E+03   2.16800000000E+03  2513-26-362 
   2.26203564453E+03   2.14600000000E+03  2487-42-355 
   2.26016772461E+03   2.19400000000E+03  2467-12-46  
   2.26146948242E+03   2.18300000000E+03  2467-17-3   
   2.26088964844E+03   2.17300000000E+03  2467-22-25  
   2.26314526367E+03   2.17600000000E+03  2467-27-54  
   2.26186279297E+03   2.15500000000E+03  2467-32-46  
   2.25973120117E+03   2.14800000000E+03  2467-38-32  
   2.26324926758E+03   2.23500000000E+03  2466-2-128  
   2.26775219727E+03   2.15000000000E+03  2496-42-335 
   2.27082812500E+03   2.14300000000E+03  2496-48-362 
   2.27292773438E+03   2.13200000000E+03  2496-55-343 
   2.27322192383E+03   2.12300000000E+03  2496-61-32  
   2.27154467773E+03   2.10900000000E+03  2496-66-45  
   2.27306787109E+03   2.11300000000E+03  2496-71-40  
   2.27442285156E+03   2.11300000000E+03  2496-71-365 
   2.26796240234E+03   2.15000000000E+03  2486-42-362 
   2.27100756836E+03   2.14300000000E+03  2486-48-362 
   2.27327294922E+03   2.13300000000E+03  2486-55-343 
   2.27339843750E+03   2.11700000000E+03  2486-60-344 
   2.27194531250E+03   2.11000000000E+03  2486-66-45  
   2.27342236328E+03   2.11100000000E+03  2486-71-26  
   2.27491381836E+03   2.11500000000E+03  2486-71-365 
   2.26252490234E+03   2.16300000000E+03  2499-33-95  
   2.26768115234E+03   2.10900000000E+03  2493-66-33  
   2.26672802734E+03   2.10500000000E+03  2490-66-45  
   2.26839013672E+03   2.09900000000E+03  2490-71-26  
   2.26969628906E+03   2.10100000000E+03  2490-71-365 
   2.24974804688E+03   2.17700000000E+03  2538-17-24  
   2.24985791016E+03   2.16800000000E+03  2538-22-25  
   2.25180297852E+03   2.17000000000E+03  2538-27-47  
   2.25139282227E+03   2.15700000000E+03  2538-32-46  
   2.24943212891E+03   2.14600000000E+03  2538-37-34  
   2.25141845703E+03   2.13800000000E+03  2538-42-363 
   2.25410180664E+03   2.13400000000E+03  2538-48-338 
   2.25593530273E+03   2.12700000000E+03  2538-56-24  
   2.25618969727E+03   2.11600000000E+03  2538-60-321 
   2.25537646484E+03   2.13200000000E+03  2534-56-24  
   2.25481518555E+03   2.10000000000E+03  2534-66-19  
   2.25295776367E+03   2.12500000000E+03  2532-56-24  
   2.26107812500E+03   2.10500000000E+03  2500-71-62  
   2.24927783203E+03   2.12900000000E+03  2517-48-362 
   2.25167504883E+03   2.12700000000E+03  2517-55-343 
   2.25213037109E+03   2.11500000000E+03  2517-61-32  
   2.25143457031E+03   2.09400000000E+03  2517-66-40  
   2.25468066406E+03   2.08800000000E+03  2517-71-350 
   2.24739062500E+03   2.16900000000E+03  2514-17-3   
   2.24944677734E+03   2.15300000000E+03  2475-22-25  
   2.25167065430E+03   2.14300000000E+03  2475-27-11  
   2.25047875977E+03   2.13500000000E+03  2475-43-32  
   2.25311157227E+03   2.13300000000E+03  2475-48-362 
   2.25638720703E+03   2.13000000000E+03  2475-55-347 
   2.25688208008E+03   2.12100000000E+03  2475-60-362 
   2.25688623047E+03   2.09700000000E+03  2475-66-1   
   2.26010107422E+03   2.09000000000E+03  2475-71-350 
   2.25710156250E+03   2.17800000000E+03  2480-22-25  
   2.25758740234E+03   2.14000000000E+03  2480-42-362 
   2.26024829102E+03   2.13600000000E+03  2480-48-362 
   2.26300244141E+03   2.14000000000E+03  2480-56-5   
   2.26340966797E+03   2.13400000000E+03  2480-61-5   
   2.26270336914E+03   2.10600000000E+03  2480-66-40  
   2.26461401367E+03   2.09600000000E+03  2480-71-26  
   2.26579272461E+03   2.09800000000E+03  2480-71-350 
   2.25772070312E+03   2.17900000000E+03  2471-17-3   
   2.25915405273E+03   2.16300000000E+03  2471-27-11  
   2.24418505859E+03   2.12400000000E+03  2536-48-362 
   2.24623925781E+03   2.12500000000E+03  2536-55-347 
   2.24625195312E+03   2.11300000000E+03  2536-60-362 
   2.24578442383E+03   2.09100000000E+03  2536-66-40  
   2.24915869141E+03   2.08500000000E+03  2536-71-350 
   2.23783056641E+03   2.12900000000E+03  2528-42-362 
   2.24012695312E+03   2.12300000000E+03  2528-48-362 
   2.24205102539E+03   2.12600000000E+03  2528-55-347 
   2.24187158203E+03   2.11300000000E+03  2528-60-362 
   2.24153881836E+03   2.08800000000E+03  2528-66-48  
   2.24496093750E+03   2.08200000000E+03  2528-71-350 
   2.24353906250E+03   2.14800000000E+03  2509-17-3   
   2.24453149414E+03   2.13800000000E+03  2509-31-351 
   2.23797729492E+03   2.13200000000E+03  2521-42-363 
   2.24037451172E+03   2.12600000000E+03  2521-48-335 
   2.24226147461E+03   2.13300000000E+03  2521-56-25  
   2.24259472656E+03   2.11700000000E+03  2521-61-56  
   2.24527954102E+03   2.13300000000E+03  2505-56-25  
   2.24280200195E+03   2.12900000000E+03  2506-48-335 
   2.24498535156E+03   2.13300000000E+03  2506-56-25  
   2.24548217773E+03   2.08200000000E+03  2506-61-56  
   2.24488720703E+03   2.09200000000E+03  2506-66-18  
   2.24718237305E+03   2.08900000000E+03  2506-71-11  
   2.24822509766E+03   2.08900000000E+03  2506-71-365 
   2.24095092773E+03   2.20100000000E+03  2488-1-357  
   2.24284252930E+03   2.18800000000E+03  2488-7-316  
   2.24259301758E+03   2.17400000000E+03  2488-10-283 
   2.24550878906E+03   2.16200000000E+03  2488-17-33  
   2.24487670898E+03   2.15200000000E+03  2488-22-25  
   2.24726196289E+03   2.15600000000E+03  2488-27-47  
   2.24418847656E+03   2.13600000000E+03  2488-37-27  
   2.24238867188E+03   2.20800000000E+03  2472-1-357  
   2.24442919922E+03   2.18900000000E+03  2472-8-36   
   2.24512231445E+03   2.17400000000E+03  2472-12-50  
   2.24693701172E+03   2.16200000000E+03  2472-17-33  
   2.22550048828E+03   2.13600000000E+03  2537-22-25  
   2.22843164062E+03   2.14500000000E+03  2537-27-47  
   2.22900732422E+03   2.14000000000E+03  2537-32-46  
   2.22744213867E+03   2.13800000000E+03  2537-37-34  
   2.23026025391E+03   2.12500000000E+03  2537-42-363 
   2.23325097656E+03   2.13500000000E+03  2537-56-20  
   2.23344433594E+03   2.13100000000E+03  2497-42-363 
   2.23598120117E+03   2.12600000000E+03  2497-48-337 
   2.23687890625E+03   2.13500000000E+03  2497-56-20  
   2.24770800781E+03   2.13100000000E+03  2434-48-362 
   2.25061840820E+03   2.13200000000E+03  2434-55-346 
   2.25087597656E+03   2.12400000000E+03  2434-61-6   
   2.25156860352E+03   2.09500000000E+03  2434-66-48  
   2.25412719727E+03   2.08900000000E+03  2434-71-12  
   2.25456787109E+03   2.08800000000E+03  2434-71-350 
   2.24898266602E+03   2.13800000000E+03  2355-42-362 
   2.25205102539E+03   2.13500000000E+03  2355-48-362 
   2.25464257812E+03   2.13400000000E+03  2355-55-343 
   2.25503320312E+03   2.12200000000E+03  2355-61-40  
   2.25939233398E+03   2.09400000000E+03  2355-71-47  
   2.25929394531E+03   2.09200000000E+03  2355-71-350 
   2.25899902344E+03   2.13500000000E+03  2428-56-38  
   2.26044506836E+03   2.10200000000E+03  2428-66-48  
   2.26267358398E+03   2.09100000000E+03  2428-71-5   
   2.26357983398E+03   2.09100000000E+03  2428-71-365 
   2.25684179688E+03   2.09900000000E+03  2433-66-48  
   2.25918969727E+03   2.09100000000E+03  2433-71-5   
   2.25997583008E+03   2.08700000000E+03  2433-71-365 
   2.25303881836E+03   2.12200000000E+03  2403-48-362 
   2.25705419922E+03   2.12600000000E+03  2403-55-343 
   2.25873437500E+03   2.09800000000E+03  2403-66-59  
   2.26114941406E+03   2.09100000000E+03  2403-71-47  
   2.26179809570E+03   2.09000000000E+03  2403-71-365 
   2.26037573242E+03   2.10000000000E+03  2410-66-59  
   2.26276562500E+03   2.09100000000E+03  2410-71-47  
   2.26343164062E+03   2.09000000000E+03  2410-71-365 
   2.23983569336E+03   2.18400000000E+03  2462-8-38   
   2.24029516602E+03   2.16800000000E+03  2464-12-50  
   2.24247973633E+03   2.15900000000E+03  2464-17-23  
   2.24144824219E+03   2.14900000000E+03  2464-22-23  
   2.24469189453E+03   2.13600000000E+03  2459-42-362 
   2.24738159180E+03   2.13100000000E+03  2459-48-362 
   2.26133081055E+03   2.10300000000E+03  2409-66-48  
   2.26367456055E+03   2.09200000000E+03  2409-71-12  
   2.25740112305E+03   2.19600000000E+03  2357-12-50  
   2.25857006836E+03   2.18000000000E+03  2357-17-35  
   2.25760449219E+03   2.17000000000E+03  2357-22-23  
   2.25984545898E+03   2.16900000000E+03  2357-27-34  
   2.25632958984E+03   2.15700000000E+03  2357-37-34  
   2.27070654297E+03   2.11900000000E+03  2357-66-48  
   2.27310815430E+03   2.08500000000E+03  2357-71-12  
   2.27370410156E+03   2.09300000000E+03  2357-71-365 
